time[h],concentration[µg/l]
144.25,6.075739
144.5,81.92937
145.0,129.9856
145.5,92.92003
146.0,67.83207
148.0,37.69726
150.0,24.77864
152.0,21.3942
154.0,14.06254
156.0,12.39921
158.0,10.48338
162.0,7.49402666
166.0,7.036884
168.0,6.075739
312.25,6.57321453
312.5,54.11695
313.0,106.3327
313.5,86.65184
314.0,72.07386
316.0,35.21005
318.0,26.43761
320.0,21.10787
322.0,16.85259
324.0,13.73339
326.0,10.96478
330.0,8.232951
334.0,6.57321453
336.0,6.056507
