time[h],concentration[µg/l]
0.5,101.0843
1.0,229.4329
1.5,155.61
2.0,105.5405
4.0,51.79475
6.0,33.64589
8.0,23.31747
10.0,20.48686
12.0,12.20818
14.0,11.44321
18.0,8.460587
22.0,6.121886
24.0,5.378723
