time[h],concentration[mg/l]
0.583,0.6949499
0.666,0.5846793
0.83,0.4772552
1.0,0.435869873
1.16,0.410293221
1.5,0.343702465
2.0,0.3125453
2.5,0.292937219
3.5,0.284212559
4.5,0.244335726
6.5,0.206455782
8.5,0.163504124
12.5,0.1411719
16.5,0.109887019
24.5,0.08443389
36.5,0.0459214523
48.5,0.03059719
