time[h],concentration[mg/l]
1.00456226,0.148156643
1.95985353,0.3650736
2.96625972,0.405733049
3.98460913,0.364682853
5.949251,0.302151352
7.971152,0.260740578
12.0127573,0.200102389
23.9835644,0.07524633
