time[h],concentration[mg/l]
72.5,0.228814185
73.0,0.3910846
74.0,0.442584842
75.0,0.380496621
76.0,0.3983064
77.0,0.34082064
78.0,0.3300352
80.0,0.302602828
82.0,0.269809246
84.0,0.222759187
