time[h],concentration[mg/l]
0.6745896,0.193860874
1.22882462,0.4391999
1.74824119,0.586505234
2.27385831,0.572062433
3.28264236,0.616493762
4.277478,0.622208655
5.324801,0.5628444
8.232754,0.494056165
13.9115086,0.3731151
24.0404282,0.183085591
