time[h],concentration[mg/l]
0.583,0.790914
0.666,1.0280894
0.83,0.6172207
1.0,0.483974636
1.16,0.3831304
1.5,0.348279446
2.0,0.318112
2.5,0.293341875
3.5,0.247070149
4.5,0.210091442
6.5,0.1719606
8.5,0.1555748
12.5,0.114111193
16.5,0.0956540853
24.5,0.0537180156
36.5,0.0341492221
