time[h],concentration[mg/l]
0.5,0.008608121
1.0,0.030513145
2.0,0.0695277
3.0,0.0586240031
4.0,0.042161718
6.0,0.0181743857
8.0,0.010208901
10.0,0.004423301
12.0,0.00343324267
24.0,0.0007629428
