time[h],concentration[ng/ml]
120.0,65.2783356
120.25,101.046379
120.5,477.400238
121.0,459.815033
121.5,408.171539
122.0,372.421722
123.0,294.110352
124.0,222.043076
126.0,94.37019
128.0,59.2237129
360.0,77.19924
360.25,185.625366
360.5,381.468353
361.0,439.379822
361.5,381.491882
362.0,392.2889
363.0,339.5219
364.0,248.722351
366.0,112.534813
368.0,77.95597
370.0,59.2711754
372.0,27.5301781
376.0,12.8659706
378.0,9.507567
384.0,4.540395
