time[h],concentration[ng/ml]
72.0,12.2537622
72.33,11.8606339
72.67,16.6230259
73.0,37.82517
73.5,55.0371552
74.0,52.40454
74.5,44.2272377
75.0,41.8865738
76.0,32.14676
77.0,21.3369637
78.0,15.0018768
80.0,8.751817
