time[h],concentration[ng/ml]
0.327543437,1.278409
0.5,25.994318
1.0,85.7954559
1.5,93.03977
2.0,92.4715958
3.0,67.61364
4.0,45.1704559
5.0,25.7102261
6.0,18.75
8.0,9.090908
16.0,1.84659088
20.0,1.13636351
