time[h],concentration[ng/ml]
0.0833333358,60.3829041
0.166666672,189.769241
0.416666657,507.744446
0.75,523.704163
1.0,492.271057
1.5,361.239868
2.0,333.310883
3.0,214.114044
4.0,170.2875
6.0,171.875931
8.0,45.5619354
