time[h],concentration[mg/l]
0.25,0.0145022366
0.5,0.113190942
0.75,0.121675126
1.0,0.128121883
1.25,0.121675126
1.5,0.1248569
1.75,0.117356382
2.0,0.1108774
2.5,0.09496827
3.0,0.07967926
3.5,0.07186249
4.0,0.06316092
5.0,0.0311367679
6.0,0.0216931626
8.0,0.0112608075
10.0,0.006582421
12.0,0.005608916
16.0,0.00248095463
24.0,0.00117356377
