time[h],concentration[mg/l]
0.2,0.0211195163
0.5,0.06292788
1.0,0.07959175
1.5,0.09022105
2.0,0.08777536
3.0,0.06492476
4.0,0.0544302128
5.0,0.04034353
6.0,0.0258259922
8.0,0.0180555563
16.0,0.00651359046
20.0,0.00131736544
24.0,0.000143587968
