time[h],concentration[µg/l]
120.0,305.1643
120.5,281.6902
121.5,1983.56787
122.0,3169.014
122.5,3462.441
123.0,3650.235
124.0,3497.653
126.0,2699.531
128.0,1971.83118
132.0,1314.554
136.0,809.8591
144.0,293.4272
