time[h],concentration[µg/l]
119.967079,268.7558
122.008232,4674.388
123.983536,3333.771
125.991768,1876.698
127.967079,1432.067
130.008224,1021.349
132.016464,779.369
135.967087,519.5129
144.0,302.506
