time[h],concentration[µg/l]
168.023636,1188.273
169.054031,1440.16711
170.054123,2609.12427
171.052185,3069.571
172.049988,3402.505
173.046478,2842.337
174.042679,2207.127
176.0034,1538.141
178.0607,1073.286
180.0224,908.9452
