time[h],concentration[µg/l]
119.952629,390.908
121.046516,1273.196
121.060005,3204.996
122.144173,5365.42
123.220184,5139.912
124.158791,4058.743
125.09771,3274.549
126.169952,2424.462
128.183624,1719.615
130.062714,1219.683
131.943375,963.1257
136.108749,613.5907
140.142365,474.2318
144.176926,390.908
156.004547,136.5206
168.101959,49.77024
180.196213,14.63865
192.023529,5.003808
