time[h],concentration[µg/l]
95.99037,209.8598
96.50082,215.8391
96.97196,1243.976
97.46528,3384.883
97.94124,4288.24
98.48869,4001.618
98.91849,3733.9
99.97512,3389.806
100.947632,2396.15
101.99984,1790.681
103.992294,1284.251
106.023956,921.0682
108.055,642.482
112.083527,401.4605
120.03022,215.7802
