time[h],concentration[µg/l]
0.041298,5.24807549
0.185840666,2.08929586
0.268436641,1.318257
0.5575221,0.831763744
0.7640118,0.6118806
0.9911503,0.3630781
1.9823,0.1737801
2.97345185,0.0806615651
4.0471983,0.09120108
