time[h],concentration[mg/l]
0.5,0.001657486
1.0,0.002097855
1.5,0.0018342901
2.0,0.00160361186
2.5,0.001583462
3.0,0.001240941
4.0,0.001003279
6.0,0.0005937267
8.0,0.0003815612
