time[h],concentration[mg/l]
0.01667,0.0148333
0.04167,0.0119167008
0.1,0.0063604
0.25,0.0049356
0.5,0.0041523
0.75,0.0037964
1.0,0.0035118
1.5,0.0034057
2.0,0.003068
3.0,0.0026064
4.0,0.00216260017
6.0,0.001275
8.0,0.000868300034
10.0,0.0004794
12.0,0.000268599979
