time[h],concentration[mg/l]
0.25,0.0001835294
0.5,0.000864705944
0.75,0.001192941
1.0,0.001401176
1.5,0.001549412
2.0,0.001531765
2.5,0.001394118
3.0,0.001298823
4.0,0.001062353
6.0,0.0007482353
8.0,0.000511764665
10.0,0.000374117633
12.0,0.00024
15.0,0.000123529389
