time[h],concentration[µmol/l]
0.08653846,2.47239518
0.173076913,8.327124
0.326923072,7.084975
0.429622829,6.391265
0.5,5.30318832
0.7472451,3.65560031
1.00378621,2.461479
1.5,1.4914583
2.00961542,0.889261663
3.0,0.3831187
4.00961542,0.108891137
4.98628044,0.03495343
6.0,0.0166810062
