time[h],concentration[µmol/l]
0.008605852,0.0304878056
0.180722892,2.86637831
0.387263328,5.092618
0.524956942,6.37352562
0.7487091,8.203476
1.00688469,9.63719
1.506024,12.1387119
2.03958678,13.5427771
2.52151465,11.0747347
2.9690187,9.490733
3.48537016,8.425234
3.98450947,7.756024
4.53320169,7.05410576
4.982788,6.41760445
5.99827862,5.841432
7.99483633,4.96337271
10.008606,4.42073154
12.0223751,4.21345663
24.00172,3.85363746
