time[h],concentration[µmol/l]
0.06897244,0.0177001022
0.09179941,0.782359242
0.191306084,3.48071456
0.4460001,7.80823755
0.5279045,6.13153172
1.01591837,4.869857
2.08932543,3.15806365
3.01970267,2.156713
4.033988,1.35922253
6.003646,0.687582433
8.056489,0.343435466
11.9818993,0.08970429
24.1280518,0.0404297635
