time[h],concentration[µmol/l]
96.08733,0.006001018
96.34935,0.00533126155
96.5327454,0.127561823
96.7749252,1.01718938
97.03991,1.86965954
97.28282,2.5153625
97.50218,2.855145
97.79039,2.91575813
98.0,3.00724673
98.5194244,2.9775548
99.02732,3.00210929
99.5352,2.71642852
100.043671,2.29650116
101.0368,1.36823642
102.0305,0.8227841
103.0242,0.5358615
104.017906,0.3264977
105.983231,0.19220908
108.014793,0.0577511266
