time[h],concentration[µmol/l]
144.00975,3.90746463e-16
144.182114,1.463035
144.287811,1.331579
144.317078,1.35
144.514587,1.05859864
144.807938,0.8159368
145.019638,0.5618018
145.512,0.3270963
146.014633,0.213157892
147.056992,0.07036714
148.004883,0.0315789469
150.0244,0.002631579
