time[h],concentration[µmol/l]
0.07570978,0.872597
0.108318172,1.331296
0.252365917,1.89030993
0.3154574,2.1732645
0.504731834,2.72188687
0.7066246,1.45890844
0.979478538,1.05922163
1.52681386,0.6032394
1.99829316,0.328141958
2.99053621,0.11244604
3.99162626,0.080859
