time[h],concentration[µmol/l]
0.180722892,8.354183
0.352839947,13.1108055
0.5040261,14.5983934
0.7487091,10.91689
1.506024,7.29115057
2.03958678,6.073265
2.53872633,5.19064045
2.98623061,4.64322424
3.48537016,4.0045023
3.96729779,3.60963
4.50086069,3.39784217
5.017212,3.033563
6.032702,2.73178077
7.99483633,2.249958
10.008606,2.10365844
12.0223751,2.262237
24.0189323,2.298812
