time[h],concentration[mg/l]
0.583743,0.0766843
0.917116,0.3286786
1.45212865,1.71306539
1.96800637,2.13592172
3.01166821,2.07992029
4.01450872,1.4726541
5.05323744,1.16879129
6.000629,0.7752241
8.022384,0.368377179
11.92761,0.106024526
