time[h],concentration[µmol/l]
0.0808239952,10.31335
0.5070814,5.18209028
0.754893661,3.80703664
1.0031271,2.6207242
1.50254178,1.5692879
1.997619,0.966254056
2.49861264,0.6225973
2.99458456,0.420638472
3.49071479,0.289457649
3.99757242,0.181585237
