time[h],concentration[mg/l]
0.08,1.65349925
0.5,0.7508821
1.0,0.401164621
1.9855684,0.151294783
2.97682047,0.0866612047
4.00937462,0.06870553
5.971228,0.0284332354
7.974383,0.0062865396
