time[h],concentration[µmol/l]
7.24564161e-05,0.02157752
0.489312679,0.0176214
1.00113034,0.611865461
1.48006713,0.858666539
1.96882927,0.5878679
2.47928476,0.42201516
3.01128864,0.280246943
3.51112223,0.187256366
3.97875571,0.126871184
4.989349,0.03783674
5.983886,-0.0106366025
