time[h],concentration[µmol/l]
0.167887241,8.377483
0.205917314,6.16525269
0.2518751,4.62445545
0.321769238,3.81600475
0.407518834,3.27116179
0.571549833,2.64533114
0.7273467,1.94420874
1.05510235,1.17775822
1.53942084,0.6349496
2.0314374,0.329429626
3.00930429,0.135108665
3.9946394,0.05035144
