time[h],concentration[µmol/l]
0.152449042,3.2848115
0.202643469,2.90139627
0.243396953,2.42303371
0.301282972,1.87270188
0.386955947,1.574893
0.558225334,1.09271073
0.7141754,0.8344291
1.04939914,0.4593153
1.54149222,0.242909789
2.02588725,0.133486956
3.012065,0.0614023842
