time[h],concentration[µmol/l]
0.0306345746,0.0132158594
0.203050166,3.21485639
0.335833669,5.449964
0.5295405,6.889868
0.7563148,5.00814056
1.0218817,3.91657639
1.26531816,3.162877
1.50875461,2.69506383
1.99562752,1.91537523
2.5046308,1.447562
3.0136342,1.10969687
3.52263761,0.8498006
4.00951052,0.6678732
5.01969337,0.3215859
6.04376364,0.167400882
