time[h],concentration[µmol/l]
0.0258175544,0.03054028
0.188589,12.2044621
0.348014861,19.7526684
0.507745266,21.0381069
0.731497467,17.1973267
1.02409637,15.09456
1.5232358,12.1387644
2.02237535,10.1280909
2.52200413,8.951166
2.9690187,7.87487936
3.48537016,7.358161
3.98450947,6.810902
4.507581,6.389968
4.94836473,5.929694
6.01549053,5.414655
7.960413,4.56692648
24.0189323,4.73783636
