time[h],concentration[µmol/l]
0.267307937,0.05982643
1.02580643,0.322580636
1.63259721,0.419738561
2.109311,0.270341069
2.588062,0.161688343
3.09159946,0.127734378
3.59445786,0.08019881
4.112903,0.06451613
