time[h],concentration[µmol/l]
0.09777778,3.06591725
0.146666676,1.7213
0.195555553,1.10895443
0.2594569,0.7463016
0.3422222,0.600977063
0.426666677,0.473998427
0.50666666,0.436916471
0.6711111,0.317642719
0.837624252,0.210914612
1.00823092,0.154591143
1.505834,0.0777209
1.99869788,0.042667415
